step,seen_tokens,time_delta_s,run_name,local_window,global_window,mem_freq,lr_mult,train_loss,val_loss,train_perplexity,val_perplexity,grad_norm
53,2649947,1.0793967247009277,smollm-135M-50k/baseline,8192,50000,1000000,0.027,2.8236489295959473,,16.838180541992188,,0.53125
54,2699946,1.0620503425598145,smollm-135M-50k/baseline,8192,50000,1000000,0.0275,2.8530566692352295,,17.34070587158203,,0.765625
55,2749945,1.0227925777435303,smollm-135M-50k/baseline,8192,50000,1000000,0.028,2.7683894634246826,,15.932952880859375,,0.490234375
56,2799944,1.0345544815063477,smollm-135M-50k/baseline,8192,50000,1000000,0.0285,2.7215867042541504,,15.204427719116211,,0.4609375
57,2849943,1.0000901222229004,smollm-135M-50k/baseline,8192,50000,1000000,0.029,2.8248486518859863,,16.8583927154541,,0.52734375
58,2899942,0.9689433574676514,smollm-135M-50k/baseline,8192,50000,1000000,0.0295,2.848701238632202,,17.265344619750977,,0.5234375
59,2949941,0.9392504692077637,smollm-135M-50k/baseline,8192,50000,1000000,0.03,2.8787484169006348,,17.791990280151367,,0.54296875
60,2999940,0.9730300903320312,smollm-135M-50k/baseline,8192,50000,1000000,0.0305,2.8238978385925293,,16.842370986938477,,0.5390625
61,3049939,1.0160353183746338,smollm-135M-50k/baseline,8192,50000,1000000,0.031,2.811319351196289,,16.631847381591797,,0.482421875
62,3099938,1.0110597610473633,smollm-135M-50k/baseline,8192,50000,1000000,0.0315,2.788834810256958,,16.262060165405273,,0.486328125
63,3149937,0.963162899017334,smollm-135M-50k/baseline,8192,50000,1000000,0.032,2.710721492767334,,15.040122985839844,,0.5078125
64,3199936,1.010939359664917,smollm-135M-50k/baseline,8192,50000,1000000,0.0325,2.765646457672119,,15.889307975769043,,0.5
65,3249935,1.0208837985992432,smollm-135M-50k/baseline,8192,50000,1000000,0.033,2.85532546043396,,17.38009262084961,,0.5703125
66,3299934,0.9416379928588867,smollm-135M-50k/baseline,8192,50000,1000000,0.0335,2.845597505569458,,17.21183967590332,,0.56640625
67,3349933,0.9602413177490234,smollm-135M-50k/baseline,8192,50000,1000000,0.034,2.996561288833618,,20.016586303710938,,0.6015625
68,3399932,0.9381155967712402,smollm-135M-50k/baseline,8192,50000,1000000,0.0345,3.055497884750366,,21.231754302978516,,0.6484375
69,3449931,0.9858806133270264,smollm-135M-50k/baseline,8192,50000,1000000,0.035,2.990072011947632,,19.887115478515625,,0.546875
70,3499930,0.970787763595581,smollm-135M-50k/baseline,8192,50000,1000000,0.0355,2.9218597412109375,,18.575801849365234,,0.5234375
71,3549929,0.9770989418029785,smollm-135M-50k/baseline,8192,50000,1000000,0.036,2.9168436527252197,,18.48285675048828,,0.5078125
72,3599928,1.012061357498169,smollm-135M-50k/baseline,8192,50000,1000000,0.0365,2.904487133026123,,18.255878448486328,,0.5390625
73,3649927,0.9521088600158691,smollm-135M-50k/baseline,8192,50000,1000000,0.037,2.798492431640625,,16.41987419128418,,0.5703125
74,3699926,0.9611830711364746,smollm-135M-50k/baseline,8192,50000,1000000,0.0375,2.8193845748901367,,16.766529083251953,,0.54296875
75,3749925,0.9530279636383057,smollm-135M-50k/baseline,8192,50000,1000000,0.038,2.8596503734588623,,17.45542335510254,,0.5234375
76,3799924,0.9966726303100586,smollm-135M-50k/baseline,8192,50000,1000000,0.0385,2.907133102416992,,18.30424690246582,,0.4765625
77,3849923,0.987185001373291,smollm-135M-50k/baseline,8192,50000,1000000,0.039,2.899155855178833,,18.158809661865234,,0.4765625
78,3899922,0.9992544651031494,smollm-135M-50k/baseline,8192,50000,1000000,0.0395,2.838308572769165,,17.08683967590332,,0.67578125
79,3949921,1.0260004997253418,smollm-135M-50k/baseline,8192,50000,1000000,0.04,2.8831872940063477,,17.871143341064453,,0.578125
80,3999920,1.0060038566589355,smollm-135M-50k/baseline,8192,50000,1000000,0.0405,2.9770870208740234,,19.630550384521484,,0.546875
81,4049919,1.0059716701507568,smollm-135M-50k/baseline,8192,50000,1000000,0.041,2.982553720474243,,19.738157272338867,,0.490234375
82,4099918,1.045698881149292,smollm-135M-50k/baseline,8192,50000,1000000,0.0415,2.922579050064087,,18.589168548583984,,0.44921875
83,4149917,1.0001320838928223,smollm-135M-50k/baseline,8192,50000,1000000,0.042,2.7728660106658936,,16.004436492919922,,0.494140625
84,4199916,1.018803358078003,smollm-135M-50k/baseline,8192,50000,1000000,0.0425,2.758723258972168,,15.779683113098145,,0.52734375
85,4249915,0.9893620014190674,smollm-135M-50k/baseline,8192,50000,1000000,0.043,2.7825088500976562,,16.15951156616211,,0.55859375
