,impl,context_length,time_taken_ms,memory_used_mb
477,sdpa_causal,25728,16.457708,507.640625
478,sdpa_causal,25728,16.433411,507.640625
479,sdpa_causal,25728,16.139902,507.640625
480,sdpa_causal,25728,16.128605,507.640625
481,sdpa_causal,25728,16.510716,507.640625
482,sdpa_causal,25728,16.517748,507.640625
483,sdpa_causal,25728,16.481052,507.640625
484,sdpa_causal,25728,16.827101,507.640625
485,sdpa_causal,25728,16.480832,507.640625
486,sdpa_causal,25728,16.454072,507.640625
487,sdpa_causal,25728,16.233242,507.640625
488,sdpa_causal,25728,15.939562,507.640625
489,sdpa_causal,25728,16.245691,507.640625
490,sdpa_causal,25728,16.293211,507.640625
491,sdpa_causal,25728,16.006903,507.640625
492,sdpa_causal,25728,16.86029,507.640625
493,sdpa_causal,25728,16.908202,507.640625
494,sdpa_causal,25728,16.936855,507.640625
495,sdpa_causal,25728,16.602183,507.640625
496,sdpa_causal,25728,16.409596,507.640625
497,sdpa_causal,25728,16.299771,507.640625
498,sdpa_causal,25728,16.594402,507.640625
499,sdpa_causal,25728,16.760391,507.640625
500,sdpa_causal,32128,26.28939,633.421875
501,sdpa_causal,32128,25.282723,633.421875
502,sdpa_causal,32128,26.537121,633.421875
503,sdpa_causal,32128,26.168699,633.421875
504,sdpa_causal,32128,25.9079,633.421875
505,sdpa_causal,32128,26.131194,633.421875
506,sdpa_causal,32128,25.755131,633.421875
507,sdpa_causal,32128,26.338503,633.421875
508,sdpa_causal,32128,26.337772,633.421875
509,sdpa_causal,32128,25.225709,633.421875
510,sdpa_causal,32128,26.587396,633.421875
511,sdpa_causal,32128,26.462559,633.421875
512,sdpa_causal,32128,25.966176,633.421875
513,sdpa_causal,32128,26.426175,633.421875
514,sdpa_causal,32128,25.977894,633.421875
515,sdpa_causal,32128,26.553856,633.421875
516,sdpa_causal,32128,26.404602,633.421875
517,sdpa_causal,32128,25.99494,633.421875
518,sdpa_causal,32128,26.625683,633.421875
519,sdpa_causal,32128,26.269831,633.421875
520,sdpa_causal,32128,25.783352,633.421875
521,sdpa_causal,32128,25.957093,633.421875
522,sdpa_causal,32128,25.645967,633.421875
523,sdpa_causal,32128,26.422218,633.421875
524,sdpa_causal,32128,26.293877,633.421875
525,sdpa_causal,32128,25.163356,633.421875
526,sdpa_causal,32128,25.692616,633.421875
527,sdpa_causal,32128,26.077503,633.421875
528,sdpa_causal,32128,25.735582,633.421875
529,sdpa_causal,32128,25.902902,633.421875
530,sdpa_causal,32128,25.529463,633.421875
531,sdpa_causal,32128,25.178998,633.421875
532,sdpa_causal,32128,25.84181,633.421875
533,sdpa_causal,32128,25.821521,633.421875
534,sdpa_causal,32128,25.656824,633.421875
535,sdpa_causal,32128,26.116611,633.421875
536,sdpa_causal,32128,25.905295,633.421875
537,sdpa_causal,32128,26.283451,633.421875
538,sdpa_causal,32128,27.069828,633.421875
539,sdpa_causal,32128,25.121953,633.421875
540,sdpa_causal,32128,26.618433,633.421875
541,sdpa_causal,32128,26.097102,633.421875
542,sdpa_causal,32128,25.800158,633.421875
543,sdpa_causal,32128,26.172966,633.421875
544,sdpa_causal,32128,26.140067,633.421875
545,sdpa_causal,32128,26.54365,633.421875
546,sdpa_causal,32128,26.311093,633.421875
547,sdpa_causal,32128,25.466008,633.421875
548,sdpa_causal,32128,26.207978,633.421875
549,sdpa_causal,32128,26.349841,633.421875
550,sdpa_causal,32128,25.827509,633.421875
551,sdpa_causal,32128,26.507757,633.421875
552,sdpa_causal,32128,25.432788,633.421875
553,sdpa_causal,32128,26.09567,633.421875
554,sdpa_causal,32128,24.235216,633.421875
555,sdpa_causal,32128,24.662115,633.421875
556,sdpa_causal,32128,25.211087,633.421875
557,sdpa_causal,32128,26.636249,633.421875
558,sdpa_causal,32128,26.21569,633.421875
559,sdpa_causal,32128,25.55454,633.421875
560,sdpa_causal,32128,26.172094,633.421875
561,sdpa_causal,32128,25.923462,633.421875
